flight_id,flight_no,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_airport,arrival_airport,aircraft_code,status,base_fare_economy
1077,AC2076,2025-06-25 12:15:00,2025-06-25 20:27:00,2025-06-25 15:35:00,2025-06-25 23:47:00,SYD,SIN,77W,Delayed,940.35
1078,AC2077,2025-04-24 17:30:00,2025-04-24 21:18:00,2025-04-24 17:30:00,2025-04-24 21:18:00,NRT,BLR,738,On Time,173.63
1079,AC2078,2025-01-27 09:15:00,2025-01-27 12:21:00,2025-01-27 09:15:00,2025-01-27 12:21:00,LHR,JFK,32N,On Time,575.54
1080,AC2079,2025-05-01 21:00:00,2025-05-02 03:48:00,2025-05-01 21:00:00,2025-05-02 03:48:00,NRT,DFW,32N,On Time,256.25
1081,AC2080,2025-04-01 12:30:00,2025-04-01 17:36:00,2025-04-01 12:30:00,2025-04-01 17:36:00,ORD,AMS,789,On Time,647.55
1082,AC2081,2025-09-04 07:30:00,2025-09-04 14:00:00,2025-09-04 07:30:00,2025-09-04 14:00:00,DFW,YYZ,CR9,On Time,486.34
1083,AC2082,2025-08-10 09:45:00,2025-08-10 11:27:00,2025-08-10 09:45:00,2025-08-10 11:27:00,LHR,CDG,738,On Time,828.86
1084,AC2083,2025-11-01 22:15:00,2025-11-02 06:39:00,2025-11-01 22:15:00,2025-11-02 06:39:00,HKG,BLR,77W,On Time,435.77
1085,AC2084,2025-07-12 22:45:00,2025-07-13 01:09:00,2025-07-12 22:45:00,2025-07-13 01:09:00,DEL,BOM,77W,On Time,509.48
1086,AC2085,2025-01-03 05:30:00,2025-01-03 13:06:00,,,ORD,JFK,32N,Cancelled,900.44
1087,AC2086,2025-07-16 20:30:00,2025-07-17 06:00:00,2025-07-16 20:30:00,2025-07-17 06:00:00,AMS,LAX,77W,On Time,459.29
1088,AC2087,2025-07-17 10:15:00,2025-07-17 21:15:00,2025-07-17 10:15:00,2025-07-17 21:15:00,JFK,LHR,321,Arrived,760.15
1089,AC2088,2025-09-18 20:30:00,2025-09-19 06:42:00,2025-09-18 20:30:00,2025-09-19 06:42:00,HKG,ATL,77W,On Time,889.01
1090,AC2089,2025-09-02 06:30:00,2025-09-02 15:54:00,2025-09-02 06:30:00,2025-09-02 15:54:00,SIN,SYD,32N,On Time,698.9
1091,AC2090,2025-11-06 19:15:00,2025-11-06 23:57:00,2025-11-06 19:15:00,2025-11-06 23:57:00,DXB,DEL,77W,On Time,909.98
1092,AC2091,2025-03-01 07:45:00,2025-03-01 14:15:00,2025-03-01 07:45:00,2025-03-01 14:15:00,SYD,SIN,321,On Time,867.83
1093,AC2092,2025-08-05 10:45:00,2025-08-05 15:27:00,2025-08-05 10:45:00,2025-08-05 15:27:00,LHR,DXB,32N,On Time,923.18
1094,AC2093,2025-10-28 14:45:00,2025-10-29 01:39:00,2025-10-28 15:37:00,2025-10-29 02:31:00,DXB,BOM,789,Delayed,210.7
1095,AC2094,2025-06-26 09:30:00,2025-06-26 20:24:00,,,CDG,NRT,CR9,Cancelled,450.32
1096,AC2095,2025-09-09 05:00:00,2025-09-09 07:24:00,2025-09-09 05:00:00,2025-09-09 07:24:00,DEL,BLR,32N,On Time,555.72
1097,AC2096,2025-08-09 10:15:00,2025-08-09 16:27:00,2025-08-09 10:15:00,2025-08-09 16:27:00,DXB,BOM,738,On Time,284.36
1098,AC2097,2025-08-19 11:15:00,2025-08-19 15:15:00,2025-08-19 11:15:00,2025-08-19 15:15:00,ORD,FRA,321,On Time,791.62
1099,AC2098,2025-07-29 19:00:00,2025-07-30 07:24:00,2025-07-29 19:00:00,2025-07-30 07:24:00,ORD,GRU,CR9,On Time,363.29
1100,AC2099,2025-02-02 15:00:00,2025-02-02 23:48:00,2025-02-02 15:00:00,2025-02-02 23:48:00,BOM,DEL,77W,On Time,678.43
1101,AC2100,2025-05-17 05:00:00,2025-05-17 07:42:00,2025-05-17 05:00:00,2025-05-17 07:42:00,JFK,AMS,321,On Time,126.03
1102,AC2101,2025-05-17 20:45:00,2025-05-18 07:45:00,2025-05-17 20:45:00,2025-05-18 07:45:00,FRA,BLR,CR9,On Time,399.34
1103,AC2102,2025-06-11 12:30:00,2025-06-11 22:18:00,2025-06-11 12:30:00,2025-06-11 22:18:00,DXB,CDG,77W,On Time,167.51
1104,AC2103,2025-02-21 05:45:00,2025-02-21 18:09:00,2025-02-21 05:45:00,2025-02-21 18:09:00,DEL,AMS,77W,On Time,813.4
1105,AC2104,2025-11-05 08:30:00,2025-11-05 21:54:00,2025-11-05 08:30:00,2025-11-05 21:54:00,YYZ,JFK,321,On Time,326.29
1106,AC2105,2025-12-04 20:45:00,2025-12-05 06:33:00,2025-12-04 20:45:00,2025-12-05 06:33:00,BLR,DEL,738,On Time,649.6
1107,AC2106,2025-01-09 16:00:00,2025-01-10 05:36:00,2025-01-09 19:23:00,2025-01-10 08:59:00,YYZ,LHR,77W,Delayed,488.77
1108,AC2107,2025-11-10 07:30:00,2025-11-10 14:18:00,,,FRA,DXB,789,Cancelled,892.6
1109,AC2108,2025-12-25 08:45:00,2025-12-25 13:57:00,2025-12-25 08:45:00,2025-12-25 13:57:00,AMS,FRA,CR9,On Time,238.82
1110,AC2109,2025-09-16 06:15:00,2025-09-16 13:57:00,2025-09-16 06:15:00,2025-09-16 13:57:00,LHR,DXB,388,On Time,810.85
1111,AC2110,2025-08-28 10:45:00,2025-08-29 00:09:00,2025-08-28 10:45:00,2025-08-29 00:09:00,AMS,GRU,CR9,On Time,568.75
1112,AC2111,2025-12-04 07:00:00,2025-12-04 13:54:00,2025-12-04 07:00:00,2025-12-04 13:54:00,DFW,JFK,32N,On Time,253.0
1113,AC2112,2025-05-24 12:30:00,2025-05-24 22:18:00,2025-05-24 12:30:00,2025-05-24 22:18:00,YYZ,ORD,789,Arrived,676.6
1114,AC2113,2025-11-21 20:00:00,2025-11-22 07:24:00,2025-11-21 20:00:00,2025-11-22 07:24:00,DXB,BLR,388,On Time,305.76
1115,AC2114,2025-02-03 15:45:00,2025-02-04 04:39:00,2025-02-03 19:20:00,2025-02-04 08:14:00,CDG,GRU,388,Delayed,436.77
1116,AC2115,2025-08-12 12:15:00,2025-08-12 16:57:00,2025-08-12 12:15:00,2025-08-12 16:57:00,DXB,DEL,388,On Time,212.45
1117,AC2116,2025-04-07 08:30:00,2025-04-07 11:36:00,2025-04-07 08:30:00,2025-04-07 11:36:00,DEL,DXB,388,On Time,435.56
1118,AC2117,2025-02-01 22:15:00,2025-02-02 10:21:00,2025-02-01 22:15:00,2025-02-02 10:21:00,SIN,SYD,77W,Arrived,385.3
1119,AC2118,2025-03-06 21:15:00,2025-03-07 00:03:00,2025-03-06 21:15:00,2025-03-07 00:03:00,BOM,DFW,738,On Time,827.46
1120,AC2119,2025-06-01 12:45:00,2025-06-01 22:45:00,2025-06-01 12:45:00,2025-06-01 22:45:00,DEL,BLR,CR9,On Time,355.22
1121,AC2120,2025-12-26 06:30:00,2025-12-26 11:54:00,2025-12-26 06:30:00,2025-12-26 11:54:00,HKG,JFK,CR9,Arrived,222.48
1122,AC2121,2025-10-21 20:15:00,2025-10-22 03:57:00,2025-10-21 20:15:00,2025-10-22 03:57:00,AMS,JNB,738,On Time,432.67
1123,AC2122,2025-03-20 11:15:00,2025-03-20 21:33:00,2025-03-20 11:15:00,2025-03-20 21:33:00,AMS,BLR,77W,On Time,838.31
1124,AC2123,2025-07-20 14:15:00,2025-07-21 04:09:00,2025-07-20 14:15:00,2025-07-21 04:09:00,ORD,LHR,789,On Time,400.05
1125,AC2124,2025-07-20 17:00:00,2025-07-21 01:06:00,2025-07-20 17:00:00,2025-07-21 01:06:00,DXB,LHR,77W,On Time,697.99
1126,AC2125,2025-10-08 17:00:00,2025-10-08 20:06:00,2025-10-08 17:00:00,2025-10-08 20:06:00,ORD,YYZ,CR9,On Time,601.72
1127,AC2126,2025-12-30 14:45:00,2025-12-31 00:27:00,2025-12-30 14:45:00,2025-12-31 00:27:00,NRT,FRA,CR9,On Time,486.76
1128,AC2127,2025-04-18 11:15:00,2025-04-18 21:57:00,2025-04-18 11:15:00,2025-04-18 21:57:00,LHR,JFK,32N,On Time,722.54
1129,AC2128,2025-03-17 17:45:00,2025-03-18 03:45:00,2025-03-17 17:45:00,2025-03-18 03:45:00,CDG,GRU,738,On Time,166.76
1130,AC2129,2025-04-02 06:00:00,2025-04-02 19:48:00,2025-04-02 06:00:00,2025-04-02 19:48:00,DEL,YYZ,789,On Time,612.52
1131,AC2130,2025-07-26 12:00:00,2025-07-26 15:00:00,2025-07-26 12:00:00,2025-07-26 15:00:00,AMS,JFK,738,On Time,371.23
1132,AC2131,2025-12-01 17:00:00,2025-12-02 04:12:00,2025-12-01 20:16:00,2025-12-02 07:28:00,FRA,ATL,32N,Delayed,437.14
1133,AC2132,2025-07-08 05:00:00,2025-07-08 08:00:00,2025-07-08 05:00:00,2025-07-08 08:00:00,DXB,DEL,789,On Time,652.37
1134,AC2133,2025-01-12 20:30:00,2025-01-13 06:42:00,2025-01-12 20:30:00,2025-01-13 06:42:00,JNB,CDG,32N,On Time,612.09
1135,AC2134,2025-12-26 18:30:00,2025-12-27 03:06:00,2025-12-26 18:30:00,2025-12-27 03:06:00,BOM,DEL,738,On Time,172.7
1136,AC2135,2025-10-03 10:45:00,2025-10-03 22:27:00,2025-10-03 10:45:00,2025-10-03 22:27:00,JNB,CDG,CR9,On Time,581.53
1137,AC2136,2025-09-29 20:00:00,2025-09-30 04:00:00,2025-09-29 20:00:00,2025-09-30 04:00:00,LHR,YYZ,CR9,On Time,712.41
1138,AC2137,2025-04-17 08:15:00,2025-04-17 20:33:00,2025-04-17 08:15:00,2025-04-17 20:33:00,NRT,JFK,321,On Time,124.42
1139,AC2138,2025-03-04 06:15:00,2025-03-04 14:57:00,2025-03-04 06:15:00,2025-03-04 14:57:00,BLR,DEL,77W,On Time,192.89
1140,AC2139,2025-01-18 07:00:00,2025-01-18 14:48:00,2025-01-18 07:00:00,2025-01-18 14:48:00,DFW,CDG,CR9,On Time,571.87
1141,AC2140,2025-01-01 12:30:00,2025-01-01 14:36:00,,,BOM,JNB,738,Cancelled,870.83
1142,AC2141,2025-08-16 09:45:00,2025-08-16 19:57:00,2025-08-16 09:45:00,2025-08-16 19:57:00,DEL,BOM,388,On Time,938.4
1143,AC2142,2025-09-19 11:00:00,2025-09-19 20:48:00,2025-09-19 11:00:00,2025-09-19 20:48:00,DEL,GRU,388,On Time,150.49
1144,AC2143,2025-04-21 09:15:00,2025-04-21 18:09:00,2025-04-21 09:15:00,2025-04-21 18:09:00,LAX,SIN,CR9,On Time,725.16
1145,AC2144,2025-05-11 13:45:00,2025-05-11 23:21:00,2025-05-11 13:45:00,2025-05-11 23:21:00,BOM,GRU,388,On Time,498.54
1146,AC2145,2025-08-06 09:15:00,2025-08-06 11:39:00,2025-08-06 09:15:00,2025-08-06 11:39:00,YYZ,CDG,738,On Time,946.15
1147,AC2146,2025-07-10 21:15:00,2025-07-11 03:57:00,2025-07-10 21:15:00,2025-07-11 03:57:00,SIN,JFK,32N,On Time,943.73
1148,AC2147,2025-11-06 12:00:00,2025-11-06 16:54:00,2025-11-06 12:00:00,2025-11-06 16:54:00,BLR,ATL,321,On Time,687.7
1149,AC2148,2025-11-24 07:30:00,2025-11-24 20:24:00,2025-11-24 07:30:00,2025-11-24 20:24:00,BOM,DXB,77W,On Time,241.45
1150,AC2149,2025-01-06 08:45:00,2025-01-06 22:27:00,2025-01-06 08:45:00,2025-01-06 22:27:00,NRT,DEL,77W,On Time,909.98
1151,AC2150,2025-03-31 21:30:00,2025-04-01 06:24:00,2025-03-31 22:24:00,2025-04-01 07:18:00,HKG,GRU,321,Delayed,559.04
1152,AC2151,2025-05-25 22:30:00,2025-05-26 07:36:00,2025-05-25 23:43:00,2025-05-26 08:49:00,SIN,ORD,CR9,Delayed,383.94
1153,AC2152,2025-06-26 22:45:00,2025-06-27 06:15:00,2025-06-26 22:45:00,2025-06-27 06:15:00,HKG,ATL,32N,On Time,127.88
1154,AC2153,2025-12-03 09:15:00,2025-12-03 15:27:00,2025-12-03 09:15:00,2025-12-03 15:27:00,LHR,DXB,32N,On Time,163.88
1155,AC2154,2025-12-29 12:45:00,2025-12-29 23:03:00,2025-12-29 12:45:00,2025-12-29 23:03:00,SIN,HKG,77W,On Time,938.58
1156,AC2155,2025-05-27 13:45:00,2025-05-27 21:45:00,2025-05-27 13:45:00,2025-05-27 21:45:00,NRT,BOM,388,On Time,886.76
1157,AC2156,2025-02-14 14:45:00,2025-02-15 01:51:00,2025-02-14 17:57:00,2025-02-15 05:03:00,ATL,DXB,738,Delayed,185.96
1158,AC2157,2025-03-26 06:00:00,2025-03-26 16:48:00,2025-03-26 06:00:00,2025-03-26 16:48:00,SIN,NRT,321,On Time,529.07
1159,AC2158,2025-12-13 21:15:00,2025-12-14 04:45:00,2025-12-13 21:15:00,2025-12-14 04:45:00,GRU,BLR,789,On Time,948.3
1160,AC2159,2025-03-05 17:00:00,2025-03-06 02:12:00,,,GRU,SYD,738,Cancelled,739.11
1161,AC2160,2025-10-01 16:15:00,2025-10-02 06:09:00,2025-10-01 16:15:00,2025-10-02 06:09:00,SIN,FRA,738,On Time,883.98
1162,AC2161,2025-12-17 06:45:00,2025-12-17 20:21:00,2025-12-17 06:45:00,2025-12-17 20:21:00,AMS,YYZ,388,On Time,852.0
1163,AC2162,2025-03-31 07:30:00,2025-03-31 19:30:00,2025-03-31 07:30:00,2025-03-31 19:30:00,LHR,SIN,32N,On Time,910.56
1164,AC2163,2025-03-29 16:00:00,2025-03-29 21:42:00,2025-03-29 16:00:00,2025-03-29 21:42:00,BOM,GRU,789,On Time,810.33
1165,AC2164,2025-03-02 14:30:00,2025-03-02 22:00:00,2025-03-02 14:30:00,2025-03-02 22:00:00,SYD,NRT,CR9,On Time,121.85
1166,AC2165,2025-04-22 14:00:00,2025-04-23 03:12:00,2025-04-22 16:34:00,2025-04-23 05:46:00,DXB,DEL,789,Delayed,167.72
1167,AC2166,2025-06-18 14:30:00,2025-06-18 17:18:00,2025-06-18 14:30:00,2025-06-18 17:18:00,JFK,LAX,789,On Time,719.62
1168,AC2167,2025-02-21 18:45:00,2025-02-21 22:45:00,2025-02-21 18:45:00,2025-02-21 22:45:00,BOM,DXB,321,On Time,865.76
1169,AC2168,2025-01-04 09:30:00,2025-01-04 13:48:00,2025-01-04 09:30:00,2025-01-04 13:48:00,BOM,DXB,789,On Time,368.41
1170,AC2169,2025-10-02 13:00:00,2025-10-03 02:54:00,2025-10-02 13:00:00,2025-10-03 02:54:00,BLR,JFK,32N,On Time,484.67
1171,AC2170,2025-08-11 05:30:00,2025-08-11 18:00:00,2025-08-11 05:30:00,2025-08-11 18:00:00,LAX,DXB,738,On Time,211.85
1172,AC2171,2025-07-22 18:30:00,2025-07-23 07:18:00,2025-07-22 18:30:00,2025-07-23 07:18:00,DEL,BOM,32N,On Time,285.16
1173,AC2172,2025-05-17 08:45:00,2025-05-17 16:21:00,2025-05-17 08:45:00,2025-05-17 16:21:00,LHR,JFK,738,On Time,685.84
1174,AC2173,2025-07-24 21:45:00,2025-07-25 00:51:00,2025-07-24 21:45:00,2025-07-25 00:51:00,LAX,ATL,CR9,Arrived,777.95
1175,AC2174,2025-09-14 05:15:00,2025-09-14 07:27:00,2025-09-14 07:34:00,2025-09-14 09:46:00,LAX,ORD,77W,Delayed,930.44
1176,AC2175,2025-09-03 14:30:00,2025-09-03 22:06:00,2025-09-03 14:30:00,2025-09-03 22:06:00,SIN,SYD,789,On Time,325.63
1177,AC2176,2025-04-06 12:30:00,2025-04-06 23:36:00,2025-04-06 15:59:00,2025-04-07 03:05:00,LAX,AMS,388,Delayed,325.3
1178,AC2177,2025-08-31 08:15:00,2025-08-31 12:09:00,2025-08-31 11:26:00,2025-08-31 15:20:00,SYD,JFK,32N,Delayed,646.62
1179,AC2178,2025-07-25 06:30:00,2025-07-25 20:24:00,2025-07-25 08:49:00,2025-07-25 22:43:00,ATL,DXB,32N,Delayed,134.66
1180,AC2179,2025-01-27 17:45:00,2025-01-28 01:51:00,2025-01-27 17:45:00,2025-01-28 01:51:00,ATL,JFK,CR9,On Time,933.5
1181,AC2180,2025-09-03 06:45:00,2025-09-03 16:15:00,2025-09-03 06:45:00,2025-09-03 16:15:00,ATL,BLR,789,On Time,343.47
1182,AC2181,2025-12-31 18:15:00,2025-12-31 23:45:00,2025-12-31 18:15:00,2025-12-31 23:45:00,DEL,DFW,77W,On Time,153.94
1183,AC2182,2025-06-14 11:30:00,2025-06-14 18:54:00,2025-06-14 12:25:00,2025-06-14 19:49:00,JFK,LHR,738,Delayed,477.65
1184,AC2183,2025-07-06 15:30:00,2025-07-06 18:24:00,2025-07-06 15:30:00,2025-07-06 18:24:00,DFW,BOM,789,On Time,686.86
1185,AC2184,2025-06-19 16:30:00,2025-06-20 03:18:00,2025-06-19 16:30:00,2025-06-20 03:18:00,HKG,SIN,32N,On Time,621.91
1186,AC2185,2025-04-18 17:00:00,2025-04-19 05:36:00,2025-04-18 17:00:00,2025-04-19 05:36:00,ATL,JNB,77W,On Time,736.35
1187,AC2186,2025-12-02 11:15:00,2025-12-02 21:33:00,2025-12-02 12:04:00,2025-12-02 22:22:00,LAX,JFK,388,Delayed,901.71
1188,AC2187,2025-08-31 11:15:00,2025-08-31 13:15:00,2025-08-31 11:15:00,2025-08-31 13:15:00,FRA,YYZ,77W,On Time,576.91
1189,AC2188,2025-10-14 16:30:00,2025-10-14 23:36:00,2025-10-14 16:30:00,2025-10-14 23:36:00,DFW,BLR,CR9,On Time,876.0
1190,AC2189,2025-09-26 21:00:00,2025-09-27 00:36:00,2025-09-26 21:00:00,2025-09-27 00:36:00,JFK,FRA,789,On Time,923.01
1191,AC2190,2025-02-01 11:45:00,2025-02-01 19:27:00,2025-02-01 11:45:00,2025-02-01 19:27:00,DEL,BOM,388,On Time,546.19
1192,AC2191,2025-09-18 17:45:00,2025-09-19 00:15:00,2025-09-18 17:45:00,2025-09-19 00:15:00,JFK,DXB,789,On Time,272.78
1193,AC2192,2025-10-31 05:45:00,2025-10-31 13:33:00,2025-10-31 05:45:00,2025-10-31 13:33:00,ORD,ATL,32N,On Time,334.83
1194,AC2193,2025-12-29 13:00:00,2025-12-29 16:36:00,2025-12-29 13:00:00,2025-12-29 16:36:00,SYD,JNB,77W,On Time,317.72
1195,AC2194,2025-05-23 09:30:00,2025-05-23 21:54:00,2025-05-23 09:30:00,2025-05-23 21:54:00,JFK,LHR,32N,On Time,933.42
1196,AC2195,2025-10-01 08:00:00,2025-10-01 17:36:00,2025-10-01 08:00:00,2025-10-01 17:36:00,AMS,SIN,32N,On Time,926.94
1197,AC2196,2025-10-09 13:15:00,2025-10-09 19:51:00,2025-10-09 13:15:00,2025-10-09 19:51:00,DEL,LHR,738,On Time,389.45
1198,AC2197,2025-01-06 16:15:00,2025-01-07 02:51:00,2025-01-06 16:15:00,2025-01-07 02:51:00,JFK,CDG,CR9,On Time,332.47
1199,AC2198,2025-10-26 08:45:00,2025-10-26 22:03:00,2025-10-26 08:45:00,2025-10-26 22:03:00,JFK,LAX,738,On Time,639.77
1200,AC2199,2025-08-15 12:30:00,2025-08-15 17:24:00,2025-08-15 12:30:00,2025-08-15 17:24:00,FRA,LHR,32N,On Time,790.42
1201,AC2200,2025-08-17 12:45:00,2025-08-17 18:51:00,2025-08-17 13:38:00,2025-08-17 19:44:00,HKG,DFW,32N,Delayed,531.65
1202,AC2201,2025-04-01 11:45:00,2025-04-02 01:03:00,2025-04-01 11:45:00,2025-04-02 01:03:00,BLR,DXB,CR9,On Time,354.1
1203,AC2202,2025-07-21 11:00:00,2025-07-21 14:18:00,2025-07-21 11:00:00,2025-07-21 14:18:00,DEL,BLR,32N,On Time,497.67
1204,AC2203,2025-02-21 21:15:00,2025-02-22 07:51:00,2025-02-22 00:19:00,2025-02-22 10:55:00,DXB,DEL,789,Delayed,202.78
1205,AC2204,2025-01-07 06:15:00,2025-01-07 10:51:00,2025-01-07 06:15:00,2025-01-07 10:51:00,BOM,DEL,321,On Time,238.39
1206,AC2205,2025-01-05 08:30:00,2025-01-05 20:42:00,2025-01-05 08:30:00,2025-01-05 20:42:00,DXB,ATL,321,On Time,235.56
1207,AC2206,2025-03-25 14:30:00,2025-03-25 22:00:00,2025-03-25 14:30:00,2025-03-25 22:00:00,HKG,LHR,789,On Time,571.13
1208,AC2207,2025-03-05 05:00:00,2025-03-05 07:48:00,2025-03-05 05:00:00,2025-03-05 07:48:00,DFW,GRU,388,On Time,544.58
1209,AC2208,2025-01-01 12:00:00,2025-01-01 16:18:00,2025-01-01 12:00:00,2025-01-01 16:18:00,SYD,FRA,32N,On Time,413.25
1210,AC2209,2025-07-16 08:45:00,2025-07-16 12:21:00,2025-07-16 08:45:00,2025-07-16 12:21:00,DEL,BOM,738,On Time,204.44
1211,AC2210,2025-02-09 15:00:00,2025-02-09 21:00:00,,,YYZ,GRU,77W,Cancelled,190.39
1212,AC2211,2025-04-02 18:30:00,2025-04-03 03:30:00,2025-04-02 18:30:00,2025-04-03 03:30:00,JFK,LHR,32N,On Time,244.68
1213,AC2212,2025-11-16 14:30:00,2025-11-17 02:54:00,2025-11-16 14:30:00,2025-11-17 02:54:00,DXB,LHR,77W,On Time,534.38
1214,AC2213,2025-12-31 07:00:00,2025-12-31 19:18:00,2025-12-31 07:00:00,2025-12-31 19:18:00,BOM,DEL,77W,Arrived,765.56
1215,AC2214,2025-07-19 19:45:00,2025-07-20 07:27:00,2025-07-19 19:45:00,2025-07-20 07:27:00,LAX,SYD,32N,On Time,474.79
1216,AC2215,2025-02-16 15:15:00,2025-02-16 19:03:00,2025-02-16 15:15:00,2025-02-16 19:03:00,SIN,HKG,32N,On Time,385.03
1217,AC2216,2025-07-31 15:15:00,2025-08-01 02:45:00,2025-07-31 15:15:00,2025-08-01 02:45:00,BOM,JNB,738,On Time,324.1
1218,AC2217,2025-10-03 22:45:00,2025-10-04 06:57:00,2025-10-04 00:53:00,2025-10-04 09:05:00,BOM,NRT,789,Delayed,189.4
1219,AC2218,2025-10-23 12:00:00,2025-10-23 16:24:00,2025-10-23 12:00:00,2025-10-23 16:24:00,SIN,DXB,388,On Time,944.94
1220,AC2219,2025-08-31 09:00:00,2025-08-31 11:12:00,2025-08-31 09:00:00,2025-08-31 11:12:00,JFK,LAX,388,On Time,824.46
1221,AC2220,2025-03-13 14:45:00,2025-03-13 18:03:00,2025-03-13 17:02:00,2025-03-13 20:20:00,GRU,ORD,CR9,Delayed,321.27
1222,AC2221,2025-03-12 08:15:00,2025-03-12 14:27:00,2025-03-12 08:15:00,2025-03-12 14:27:00,SYD,DFW,321,On Time,920.88
1223,AC2222,2025-02-24 07:45:00,2025-02-24 19:45:00,2025-02-24 08:22:00,2025-02-24 20:22:00,BOM,DEL,738,Delayed,241.92
1224,AC2223,2025-02-09 05:45:00,2025-02-09 09:09:00,2025-02-09 05:45:00,2025-02-09 09:09:00,LAX,SIN,32N,On Time,737.15
1225,AC2224,2025-06-03 20:45:00,2025-06-04 07:15:00,2025-06-03 20:45:00,2025-06-04 07:15:00,HKG,LAX,738,On Time,655.22
1226,AC2225,2025-03-21 06:00:00,2025-03-21 15:06:00,2025-03-21 06:00:00,2025-03-21 15:06:00,JFK,LAX,321,On Time,253.09
1227,AC2226,2025-12-15 19:30:00,2025-12-16 08:30:00,2025-12-15 19:30:00,2025-12-16 08:30:00,BOM,FRA,789,On Time,708.76
1228,AC2227,2025-05-20 07:45:00,2025-05-20 21:27:00,2025-05-20 07:45:00,2025-05-20 21:27:00,BOM,JNB,32N,On Time,295.85
1229,AC2228,2025-07-20 10:00:00,2025-07-20 21:42:00,2025-07-20 10:00:00,2025-07-20 21:42:00,FRA,YYZ,32N,On Time,379.95
1230,AC2229,2025-07-14 10:00:00,2025-07-14 21:30:00,2025-07-14 10:00:00,2025-07-14 21:30:00,DXB,DEL,CR9,On Time,281.63
1231,AC2230,2025-07-05 15:00:00,2025-07-05 19:30:00,2025-07-05 15:00:00,2025-07-05 19:30:00,LAX,JFK,321,On Time,208.37
1232,AC2231,2025-06-08 11:15:00,2025-06-08 20:45:00,2025-06-08 11:15:00,2025-06-08 20:45:00,ATL,ORD,321,On Time,343.41
1233,AC2232,2025-01-23 20:00:00,2025-01-23 22:06:00,2025-01-23 20:00:00,2025-01-23 22:06:00,AMS,DFW,388,On Time,376.14
1234,AC2233,2025-05-25 17:15:00,2025-05-25 22:39:00,2025-05-25 17:15:00,2025-05-25 22:39:00,AMS,BLR,CR9,On Time,415.34
1235,AC2234,2025-02-19 15:45:00,2025-02-20 04:27:00,2025-02-19 15:45:00,2025-02-20 04:27:00,LAX,DEL,738,On Time,536.81
1236,AC2235,2025-10-28 17:45:00,2025-10-29 02:33:00,2025-10-28 19:29:00,2025-10-29 04:17:00,HKG,SIN,321,Delayed,253.82
1237,AC2236,2025-11-17 07:15:00,2025-11-17 19:51:00,2025-11-17 07:15:00,2025-11-17 19:51:00,DXB,FRA,321,On Time,663.0
1238,AC2237,2025-09-14 21:30:00,2025-09-15 04:36:00,2025-09-14 21:30:00,2025-09-15 04:36:00,HKG,SIN,32N,On Time,361.4
1239,AC2238,2025-01-21 17:15:00,2025-01-21 21:21:00,2025-01-21 17:15:00,2025-01-21 21:21:00,DXB,LAX,789,On Time,182.25
1240,AC2239,2025-09-12 08:00:00,2025-09-12 11:18:00,2025-09-12 10:50:00,2025-09-12 14:08:00,LAX,YYZ,738,Delayed,840.05
1241,AC2240,2025-09-13 08:45:00,2025-09-13 14:09:00,,,NRT,DEL,321,Cancelled,254.02
1242,AC2241,2025-06-30 07:00:00,2025-06-30 10:42:00,2025-06-30 08:36:00,2025-06-30 12:18:00,DEL,ATL,77W,Delayed,938.5
1243,AC2242,2025-08-15 09:00:00,2025-08-15 22:36:00,2025-08-15 09:00:00,2025-08-15 22:36:00,AMS,DEL,CR9,On Time,421.68
1244,AC2243,2025-11-14 09:45:00,2025-11-14 15:51:00,2025-11-14 11:35:00,2025-11-14 17:41:00,DEL,BOM,789,Delayed,430.16
1245,AC2244,2025-08-19 13:00:00,2025-08-19 22:18:00,2025-08-19 13:00:00,2025-08-19 22:18:00,DXB,FRA,388,On Time,735.07
1246,AC2245,2025-10-15 05:15:00,2025-10-15 17:27:00,2025-10-15 05:15:00,2025-10-15 17:27:00,DFW,LAX,CR9,On Time,251.31
1247,AC2246,2025-04-25 17:45:00,2025-04-26 03:39:00,2025-04-25 17:45:00,2025-04-26 03:39:00,BOM,DXB,321,On Time,508.85
1248,AC2247,2025-08-27 08:00:00,2025-08-27 11:48:00,2025-08-27 08:00:00,2025-08-27 11:48:00,LHR,YYZ,CR9,On Time,916.42
1249,AC2248,2025-04-13 17:30:00,2025-04-13 19:48:00,2025-04-13 17:30:00,2025-04-13 19:48:00,BOM,DXB,789,On Time,621.63
1250,AC2249,2025-09-01 08:30:00,2025-09-01 15:42:00,2025-09-01 08:30:00,2025-09-01 15:42:00,ATL,ORD,738,On Time,907.28
1251,AC2250,2025-06-13 06:45:00,2025-06-13 09:03:00,2025-06-13 10:37:00,2025-06-13 12:55:00,LAX,NRT,32N,Delayed,476.99
1252,AC2251,2025-04-19 05:45:00,2025-04-19 10:39:00,2025-04-19 05:45:00,2025-04-19 10:39:00,BLR,AMS,321,On Time,189.38
1253,AC2252,2025-02-11 14:45:00,2025-02-12 03:09:00,2025-02-11 14:45:00,2025-02-12 03:09:00,JFK,FRA,789,On Time,675.8
1254,AC2253,2025-01-28 07:45:00,2025-01-28 13:33:00,2025-01-28 08:57:00,2025-01-28 14:45:00,DFW,DXB,CR9,Delayed,284.84
